lon,lat,depth,stdv,smag,shiftstd,avstr,avdip,avrke,psdepth,sstr,sdip,nID,pslon,pslat,bzlon,bzlat,centsurf,thickness,alen,blen,clen,ogstr,ogdip,hstdv,vstdv
239.94,40.60,314.63,12.41,23.11,1.89,nan,nan,nan,328.39,355.52,53.55,2400406,240.00,40.60,239.71,40.59,21.00,35.02,100.00,20.00,100.00,357.00,43.50,8.54,9.00
240.10,40.60,334.02,12.71,23.11,1.89,nan,nan,nan,347.97,356.38,52.94,2402406,240.20,40.60,239.87,40.59,22.00,35.02,82.00,20.00,100.00,358.70,43.50,8.75,9.22
240.30,40.61,345.96,22.30,23.11,1.89,nan,nan,nan,359.68,358.07,53.68,2404406,240.40,40.60,240.07,40.60,19.00,35.02,75.00,20.00,100.00,0.40,49.60,16.99,14.46
240.49,40.61,363.18,23.94,23.11,1.89,nan,nan,nan,376.70,359.66,54.28,2406406,240.60,40.60,240.25,40.60,18.00,35.02,81.00,20.00,200.00,1.10,60.20,20.78,11.90
240.49,40.61,400.79,14.70,23.11,1.89,nan,nan,nan,414.31,359.66,54.28,2408406,240.80,40.60,240.25,40.61,20.00,35.02,100.00,20.00,200.00,0.90,67.90,13.62,5.53
240.55,40.60,405.91,15.83,23.11,1.89,nan,nan,nan,419.20,1.78,54.97,2410406,241.00,40.60,240.31,40.61,18.00,35.02,100.00,20.00,200.00,0.90,67.90,14.66,5.95
236.61,40.80,29.61,11.58,3.39,0.28,168.80,30.44,-145.98,29.88,347.47,17.38,2366408,236.60,40.80,236.60,40.80,19.00,35.02,100.00,20.00,100.00,353.23,11.79,2.37,11.33
236.80,40.80,27.70,9.82,4.69,0.38,161.30,44.89,206.38,32.12,346.31,19.66,2368408,236.80,40.80,236.78,40.80,17.00,35.02,22.00,20.00,100.00,354.24,22.02,3.68,9.11
236.94,40.80,36.88,16.04,8.75,0.72,nan,nan,nan,39.14,345.69,22.55,2370408,237.00,40.80,236.97,40.80,25.00,35.02,37.00,20.00,100.00,352.18,28.11,7.56,14.14
237.21,40.80,37.45,11.27,10.96,0.90,nan,nan,nan,42.97,345.71,32.16,2372408,237.20,40.80,237.18,40.80,18.00,35.02,56.00,20.00,100.00,347.99,31.49,5.89,9.61
237.41,40.81,47.02,16.63,7.25,0.59,nan,nan,nan,36.55,346.48,42.85,2374408,237.40,40.80,237.42,40.80,15.00,35.02,63.00,20.00,100.00,352.56,26.68,7.47,14.86
237.81,40.84,58.94,24.61,23.11,1.89,nan,nan,nan,58.08,347.52,52.12,2376408,237.60,40.80,237.61,40.80,15.00,35.02,60.00,20.00,100.00,355.75,21.43,8.99,22.91
238.28,40.84,99.87,39.63,23.11,1.89,nan,nan,nan,140.40,349.58,90.00,2380408,238.00,40.80,238.00,40.80,48.00,35.02,20.00,20.00,100.00,357.22,17.83,12.13,37.73
238.48,40.84,179.39,31.83,23.11,1.89,nan,nan,nan,179.43,350.17,90.00,2382408,238.20,40.80,238.20,40.80,61.00,35.02,20.00,20.00,100.00,2.99,18.80,10.26,30.13
238.64,40.83,191.12,34.07,23.11,1.89,nan,nan,nan,203.14,350.30,58.75,2384408,238.40,40.80,238.40,40.80,65.00,35.02,20.00,20.00,100.00,0.71,17.06,9.99,32.57
238.83,40.83,214.17,23.10,23.11,1.89,nan,nan,nan,226.91,350.16,56.64,2386408,238.60,40.80,238.60,40.80,39.00,35.02,20.00,20.00,100.00,359.97,18.63,7.38,21.89
239.03,40.83,237.89,34.23,23.11,1.89,nan,nan,nan,251.09,350.05,55.27,2388408,238.80,40.80,238.80,40.80,15.00,35.02,20.00,20.00,100.00,2.31,15.88,9.37,32.92
238.93,40.79,208.06,11.25,23.11,1.89,nan,nan,nan,221.05,349.82,55.90,2390408,239.00,40.80,238.70,40.75,19.00,35.02,20.00,20.00,100.00,348.70,56.20,9.35,6.26
239.12,40.79,233.84,12.45,23.11,1.89,nan,nan,nan,247.10,349.81,55.10,2392408,239.20,40.80,238.89,40.76,22.00,35.02,100.00,20.00,100.00,350.70,54.00,10.07,7.32
239.30,40.80,258.85,12.94,23.11,1.89,nan,nan,nan,272.10,349.81,55.10,2394408,239.40,40.80,239.07,40.77,24.00,35.02,100.00,20.00,100.00,353.50,50.90,10.04,8.16
239.41,40.81,287.85,17.76,23.11,1.89,nan,nan,nan,301.12,350.03,55.07,2396408,239.60,40.80,239.18,40.78,35.00,35.02,100.00,20.00,100.00,356.40,48.00,13.20,11.89
239.68,40.82,303.08,13.73,23.11,1.89,nan,nan,nan,316.34,350.03,55.07,2398408,239.80,40.80,239.45,40.79,26.00,35.02,100.00,20.00,100.00,358.40,45.30,9.76,9.66
239.91,40.83,319.68,12.99,23.11,1.89,nan,nan,nan,332.95,350.03,55.07,2400408,240.00,40.80,239.67,40.80,22.00,35.02,67.00,20.00,100.00,359.10,42.80,8.82,9.53
239.98,40.82,346.59,18.79,23.11,1.89,nan,nan,nan,359.86,350.03,55.07,2402408,240.20,40.80,239.74,40.79,16.00,35.02,53.00,20.00,100.00,359.10,43.00,12.82,13.74
240.12,40.82,359.61,19.31,23.11,1.89,nan,nan,nan,372.87,350.03,55.07,2404408,240.40,40.80,239.89,40.79,38.00,35.02,47.00,20.00,100.00,358.90,49.30,14.64,12.59
240.28,40.80,372.64,19.27,23.11,1.89,nan,nan,nan,386.50,357.01,53.22,2406408,240.60,40.80,240.04,40.79,38.00,35.02,49.00,20.00,100.00,359.10,60.00,16.69,9.64
240.50,40.80,399.99,11.83,23.11,1.89,nan,nan,nan,413.51,359.66,54.28,2408408,240.80,40.80,240.26,40.80,20.00,35.02,72.00,20.00,200.00,359.60,67.80,10.96,4.47
236.61,41.00,30.16,10.12,2.74,0.22,183.93,36.28,92.35,28.74,341.72,19.27,2366410,236.60,41.00,236.60,41.00,16.00,35.02,100.00,20.00,100.00,347.23,14.82,2.59,9.79
236.79,41.00,30.01,10.15,7.52,0.62,187.51,26.79,238.77,37.02,340.61,21.22,2368410,236.80,41.00,236.76,40.99,18.00,35.02,32.00,20.00,100.00,343.45,27.10,4.62,9.03
236.94,41.00,33.90,16.63,23.11,1.89,nan,nan,nan,45.46,340.16,25.56,2370410,237.00,41.00,236.94,40.99,30.00,35.02,62.00,20.00,100.00,348.33,29.68,8.23,14.45
237.29,41.03,46.94,21.78,23.11,1.89,nan,nan,nan,44.38,342.12,35.65,2372410,237.20,41.00,237.20,41.00,16.00,35.02,76.00,20.00,100.00,350.33,27.04,9.90,19.40
237.66,41.05,31.10,5.79,23.11,1.89,nan,nan,nan,46.70,345.23,47.63,2374410,237.40,41.00,237.46,41.01,10.00,35.02,50.00,20.00,100.00,351.91,25.30,2.47,5.23
238.03,41.03,99.67,23.30,23.11,1.89,nan,nan,nan,126.18,349.24,57.99,2378410,237.80,41.00,237.80,41.00,36.00,35.02,20.00,20.00,100.00,358.59,18.01,7.21,22.16
238.28,41.03,100.41,41.70,23.11,1.89,nan,nan,nan,127.59,351.00,90.00,2380410,238.00,41.00,238.00,41.00,36.00,35.02,20.00,20.00,100.00,0.68,17.38,12.45,39.79
238.44,41.03,168.92,44.26,23.11,1.89,nan,nan,nan,180.55,352.07,59.89,2382410,238.20,41.00,238.20,41.00,88.00,35.02,20.00,20.00,100.00,358.39,19.11,14.49,41.82
238.64,41.02,196.03,51.25,23.11,1.89,nan,nan,nan,208.20,352.36,58.30,2384410,238.40,41.00,238.40,41.00,95.00,35.02,20.00,20.00,100.00,4.28,16.83,14.84,49.06
238.84,41.02,219.75,22.56,23.11,1.89,nan,nan,nan,232.58,352.11,56.37,2386410,238.60,41.00,238.60,41.00,40.00,35.02,20.00,20.00,100.00,5.46,17.59,6.82,21.51
239.03,41.03,241.29,33.67,23.11,1.89,nan,nan,nan,254.53,351.81,55.15,2388410,238.80,41.00,238.80,41.00,15.00,35.02,20.00,20.00,100.00,4.31,15.51,9.00,32.44
238.94,40.98,214.95,10.98,23.11,1.89,nan,nan,nan,228.01,351.40,55.67,2390410,239.00,41.00,238.70,40.96,18.00,35.02,20.00,20.00,100.00,348.70,54.70,8.96,6.34
239.12,40.99,240.14,11.25,23.11,1.89,nan,nan,nan,253.37,351.28,55.17,2392410,239.20,41.00,238.89,40.96,19.00,35.02,100.00,20.00,100.00,351.00,51.70,8.83,6.98
239.30,41.00,263.49,13.71,23.11,1.89,nan,nan,nan,276.72,351.28,55.17,2394410,239.40,41.00,239.07,40.97,25.00,35.02,100.00,20.00,100.00,354.20,48.50,10.27,9.09
239.39,41.01,292.27,16.75,23.11,1.89,nan,nan,nan,305.54,350.03,55.07,2396410,239.60,41.00,239.16,40.98,33.00,35.02,100.00,20.00,100.00,357.10,46.30,12.11,11.57
239.57,41.02,313.24,18.79,23.11,1.89,nan,nan,nan,326.51,350.03,55.07,2398410,239.80,41.00,239.34,40.99,37.00,35.02,100.00,20.00,100.00,358.20,44.80,13.24,13.33
239.77,41.01,331.55,18.79,23.11,1.89,nan,nan,nan,344.82,350.03,55.07,2400410,240.00,41.00,239.54,40.98,37.00,35.02,37.00,20.00,100.00,357.00,43.40,12.91,13.65
239.93,40.99,349.47,19.76,23.11,1.89,nan,nan,nan,362.74,350.03,55.07,2402410,240.20,41.00,239.70,40.96,39.00,35.02,27.00,20.00,100.00,354.60,44.30,13.80,14.14
240.08,40.98,362.75,21.83,23.11,1.89,nan,nan,nan,376.02,350.03,55.07,2404410,240.40,41.00,239.84,40.95,18.00,35.02,26.00,20.00,100.00,353.10,50.60,16.87,13.86
240.26,40.98,376.03,22.30,23.11,1.89,nan,nan,nan,389.29,350.03,55.07,2406410,240.60,41.00,240.02,40.95,19.00,35.02,29.00,20.00,200.00,353.70,60.60,19.43,10.95
240.50,40.97,402.06,11.83,23.11,1.89,nan,nan,nan,415.77,358.07,53.68,2408410,240.80,41.00,240.26,40.97,20.00,35.02,41.00,20.00,200.00,355.30,67.60,10.94,4.51
240.57,40.96,406.82,10.68,23.11,1.89,nan,nan,nan,420.35,359.66,54.28,2410410,241.00,41.00,240.33,40.96,18.00,35.02,70.00,20.00,200.00,355.30,67.60,9.87,4.07
236.62,41.20,30.12,10.54,3.76,0.30,195.35,38.06,82.42,30.60,338.87,21.73,2366412,236.60,41.20,236.60,41.20,18.00,34.50,100.00,20.00,100.00,339.17,19.11,3.45,9.96
236.80,41.20,32.67,14.07,10.28,0.81,242.66,35.05,72.68,42.05,337.40,24.08,2368412,236.80,41.20,236.75,41.19,29.00,34.50,52.00,20.00,100.00,344.86,26.68,6.32,12.57
236.96,41.20,34.83,16.85,22.77,1.79,nan,nan,nan,48.42,337.14,28.83,2370412,237.00,41.20,236.94,41.19,32.00,34.50,74.00,20.00,100.00,343.58,29.25,8.23,14.70
238.03,41.23,99.73,23.79,23.11,1.89,nan,nan,nan,128.18,350.72,57.24,2378412,237.80,41.20,237.80,41.20,32.00,35.02,20.00,20.00,100.00,0.56,18.86,7.69,22.51
238.24,41.22,115.34,38.05,23.11,1.89,nan,nan,nan,127.22,353.04,59.17,2380412,238.00,41.20,238.00,41.20,29.00,35.02,20.00,20.00,100.00,1.73,15.48,10.16,36.67
238.44,41.22,174.75,52.39,23.11,1.89,nan,nan,nan,186.59,354.39,59.26,2382412,238.20,41.20,238.20,41.20,97.00,35.02,20.00,20.00,100.00,358.67,18.80,16.89,49.60
238.64,41.22,198.77,37.05,23.11,1.89,nan,nan,nan,211.05,354.78,57.99,2384412,238.40,41.20,238.40,41.20,75.00,35.02,20.00,20.00,100.00,1.96,17.04,10.86,35.42
238.84,41.22,221.55,20.84,23.11,1.89,nan,nan,nan,234.41,354.54,56.29,2386412,238.60,41.20,238.60,41.20,37.00,35.02,20.00,20.00,100.00,2.30,16.49,5.91,19.98
239.04,41.22,241.26,19.79,23.11,1.89,nan,nan,nan,254.42,354.22,55.37,2388412,238.80,41.20,238.80,41.20,17.00,35.02,20.00,20.00,100.00,4.05,15.23,5.20,19.10
238.92,41.17,223.58,10.98,23.11,1.89,nan,nan,nan,236.66,353.74,55.61,2390412,239.00,41.20,238.68,41.15,18.00,35.02,20.00,20.00,100.00,348.40,53.00,8.77,6.61
239.11,41.18,247.56,11.83,23.11,1.89,nan,nan,nan,260.73,353.64,55.35,2392412,239.20,41.20,238.87,41.16,20.00,35.02,100.00,20.00,100.00,350.90,49.10,8.94,7.75
239.30,41.20,268.35,13.29,23.11,1.89,nan,nan,nan,281.59,352.38,55.14,2394412,239.40,41.20,239.07,41.17,22.00,35.02,100.00,20.00,100.00,354.40,46.00,9.56,9.23
239.38,41.20,295.41,15.36,23.11,1.89,nan,nan,nan,308.65,352.38,55.14,2396412,239.60,41.20,239.15,41.18,30.00,35.02,100.00,20.00,100.00,356.20,45.50,10.96,10.77
239.56,41.19,314.29,18.28,23.11,1.89,nan,nan,nan,327.53,352.38,55.14,2398412,239.80,41.20,239.32,41.16,36.00,35.02,100.00,20.00,100.00,354.50,46.10,13.17,12.67
239.94,41.17,317.13,20.36,23.11,1.89,nan,nan,nan,330.14,355.88,55.84,2400412,240.00,41.20,239.70,41.16,40.00,35.02,20.00,20.00,100.00,349.70,46.40,14.75,14.04
239.92,41.12,350.23,21.83,23.11,1.89,nan,nan,nan,363.49,350.03,55.07,2402412,240.20,41.20,239.69,41.09,43.00,35.02,20.00,20.00,100.00,344.50,48.20,16.27,14.55
240.06,41.10,366.28,26.19,23.11,1.89,nan,nan,nan,379.54,350.03,55.07,2404412,240.40,41.20,239.83,41.07,51.00,35.02,20.00,20.00,100.00,342.90,54.00,21.18,15.39
240.25,41.09,383.23,22.79,23.11,1.89,nan,nan,nan,396.24,355.88,55.84,2406412,240.60,41.20,240.01,41.08,45.00,35.02,23.00,20.00,200.00,345.20,62.10,20.14,10.66
240.39,41.13,393.77,20.27,23.11,1.89,nan,nan,nan,406.78,355.88,55.84,2408412,240.80,41.20,240.15,41.12,40.00,35.02,33.00,20.00,200.00,350.90,65.00,18.37,8.57
240.55,41.17,408.10,13.59,23.11,1.89,nan,nan,nan,421.11,355.88,55.84,2410412,241.00,41.20,240.31,41.15,18.00,35.02,55.00,20.00,200.00,355.30,67.60,12.56,5.18
236.56,41.39,37.69,13.66,8.08,0.63,201.98,39.97,139.53,38.19,338.32,24.71,2366414,236.60,41.40,236.58,41.39,22.00,34.50,100.00,20.00,100.00,338.60,22.03,5.12,12.66
236.86,41.43,25.62,12.05,22.77,1.79,242.66,35.05,72.68,45.87,336.49,27.29,2368414,236.80,41.40,236.75,41.39,29.00,34.50,46.00,20.00,100.00,343.38,27.87,5.63,10.65
237.09,41.42,29.97,10.40,6.39,0.50,nan,nan,nan,35.22,336.93,34.77,2370414,237.00,41.40,237.05,41.41,17.00,34.50,21.00,20.00,100.00,349.33,22.98,4.06,9.57
237.81,41.43,100.05,15.74,22.77,1.79,nan,nan,nan,100.07,348.68,52.05,2376414,237.60,41.40,237.60,41.40,8.00,34.50,20.00,20.00,100.00,1.81,19.38,5.22,14.85
238.03,41.42,100.43,37.46,23.11,1.89,nan,nan,nan,122.61,352.47,55.94,2378414,237.80,41.40,237.80,41.40,21.00,35.02,20.00,20.00,100.00,357.81,17.83,11.47,35.66
238.24,41.42,135.79,37.97,23.11,1.89,nan,nan,nan,148.01,355.09,58.16,2380414,238.00,41.40,238.00,41.40,24.00,35.02,20.00,20.00,100.00,5.32,16.32,10.67,36.44
238.44,41.41,174.02,35.43,23.11,1.89,nan,nan,nan,186.06,356.50,58.71,2382414,238.20,41.40,238.20,41.40,70.00,35.02,45.00,20.00,100.00,4.96,17.98,10.94,33.70
238.64,41.41,201.35,52.12,23.11,1.89,nan,nan,nan,213.68,356.92,57.85,2384414,238.40,41.40,238.40,41.40,99.00,35.02,20.00,20.00,100.00,2.93,17.67,15.82,49.66
238.84,41.41,221.55,18.28,23.11,1.89,nan,nan,nan,234.36,356.64,56.42,2386414,238.60,41.40,238.60,41.40,36.00,35.02,20.00,20.00,100.00,5.39,16.95,5.33,17.48
239.04,41.41,241.73,19.79,23.11,1.89,nan,nan,nan,254.85,355.96,55.50,2388414,238.80,41.40,238.80,41.40,17.00,35.02,20.00,20.00,100.00,5.20,14.51,4.96,19.16
238.92,41.36,230.99,10.98,23.11,1.89,nan,nan,nan,244.03,355.90,55.76,2390414,239.00,41.40,238.68,41.35,18.00,35.02,20.00,20.00,100.00,347.90,51.00,8.53,6.91
239.13,41.37,252.35,13.33,23.11,1.89,nan,nan,nan,265.51,355.58,55.39,2392414,239.20,41.40,238.89,41.36,19.00,35.02,84.00,20.00,100.00,350.50,46.00,9.59,9.26
239.32,41.39,271.51,16.82,23.11,1.89,nan,nan,nan,284.52,355.88,55.84,2394414,239.40,41.40,239.08,41.37,19.00,35.02,100.00,20.00,100.00,354.10,44.10,11.71,12.08
239.51,41.39,286.51,17.25,23.11,1.89,nan,nan,nan,299.51,355.88,55.84,2396414,239.60,41.40,239.27,41.37,34.00,35.02,100.00,20.00,100.00,354.00,46.80,12.58,11.81
239.70,41.36,302.83,17.75,23.11,1.89,nan,nan,nan,315.83,355.88,55.84,2398414,239.80,41.40,239.46,41.35,35.00,35.02,51.00,20.00,100.00,349.00,50.50,13.69,11.29
239.97,41.34,317.83,20.79,23.11,1.89,nan,nan,nan,330.84,355.88,55.84,2400414,240.00,41.40,239.73,41.33,18.00,35.02,20.00,20.00,100.00,341.00,52.80,16.56,12.57
240.21,41.33,335.61,22.95,23.11,1.89,nan,nan,nan,348.61,355.88,55.84,2402414,240.20,41.40,239.97,41.32,17.00,35.02,27.00,20.00,100.00,333.80,55.00,18.80,13.16
240.10,41.22,370.62,24.47,23.11,1.89,nan,nan,nan,383.63,355.88,55.84,2404414,240.40,41.40,239.86,41.21,48.00,35.02,26.00,20.00,100.00,334.50,57.70,20.69,13.08
240.19,41.24,379.40,11.55,23.11,1.89,nan,nan,nan,392.41,355.88,55.84,2406414,240.60,41.40,239.95,41.23,20.00,35.02,20.00,20.00,100.00,341.10,58.90,9.89,5.97
240.28,41.26,391.19,11.55,23.11,1.89,nan,nan,nan,404.19,355.88,55.84,2408414,240.80,41.40,240.03,41.25,19.00,35.02,25.00,20.00,200.00,345.20,62.10,10.21,5.41
236.62,41.61,30.65,10.30,7.63,0.60,224.28,32.30,128.04,37.40,339.92,27.77,2366416,236.60,41.60,236.58,41.60,19.00,34.50,100.00,20.00,100.00,346.75,20.72,3.64,9.63
236.88,41.63,27.98,5.79,22.77,1.79,nan,nan,nan,47.66,338.03,30.26,2368416,236.80,41.60,236.75,41.59,9.00,34.50,22.00,20.00,100.00,350.09,24.86,2.43,5.25
237.81,41.63,99.80,16.85,22.77,1.79,nan,nan,nan,100.09,349.76,50.26,2376416,237.60,41.60,237.60,41.60,8.00,34.50,20.00,20.00,100.00,4.50,18.96,5.48,15.94
238.03,41.62,100.37,36.54,22.77,1.79,nan,nan,nan,127.94,353.87,54.36,2378416,237.80,41.60,237.80,41.60,24.00,34.50,20.00,20.00,100.00,2.66,17.48,10.98,34.85
238.23,41.61,100.52,47.32,22.77,1.79,nan,nan,nan,130.84,356.60,57.14,2380416,238.00,41.60,238.00,41.60,33.00,34.50,83.00,20.00,100.00,359.15,16.39,13.35,45.40
238.44,41.61,100.12,62.64,22.77,1.79,nan,nan,nan,185.44,358.01,58.24,2382416,238.20,41.60,238.20,41.60,69.00,34.50,100.00,20.00,100.00,2.04,17.57,18.91,59.72
238.64,41.60,197.95,36.81,22.77,1.79,nan,nan,nan,210.10,358.38,57.85,2384416,238.40,41.60,238.40,41.60,73.00,34.50,100.00,20.00,100.00,3.16,17.01,10.77,35.20
238.84,41.61,221.19,31.04,23.11,1.89,nan,nan,nan,233.87,357.92,56.80,2386416,238.60,41.60,238.60,41.60,63.00,35.02,100.00,20.00,100.00,4.52,18.19,9.69,29.49
239.04,41.61,242.63,19.31,23.11,1.89,nan,nan,nan,255.50,356.78,56.24,2388416,238.80,41.60,238.80,41.60,16.00,35.02,20.00,20.00,100.00,5.77,13.49,4.51,18.78
238.96,41.56,235.74,10.68,23.11,1.89,nan,nan,nan,248.62,357.25,56.23,2390416,239.00,41.60,238.72,41.56,18.00,35.02,20.00,20.00,100.00,348.40,48.70,8.02,7.05
239.17,41.58,255.49,12.57,23.11,1.89,nan,nan,nan,268.41,355.96,56.09,2392416,239.20,41.60,238.93,41.57,19.00,35.02,58.00,20.00,100.00,350.70,42.60,8.51,9.25
239.33,41.59,273.86,16.53,23.11,1.89,nan,nan,nan,286.78,355.96,56.09,2394416,239.40,41.60,239.09,41.57,21.00,35.02,87.00,20.00,100.00,353.90,43.40,11.36,12.01
239.48,41.58,288.54,16.26,23.11,1.89,nan,nan,nan,301.46,355.96,56.09,2396416,239.60,41.60,239.24,41.56,17.00,35.02,99.00,20.00,100.00,352.20,50.40,12.53,10.37
239.72,41.55,304.15,18.25,23.11,1.89,nan,nan,nan,317.07,355.96,56.09,2398416,239.80,41.60,239.48,41.54,36.00,35.02,38.00,20.00,100.00,346.20,56.80,15.27,9.99
240.00,41.54,324.62,20.36,23.11,1.89,nan,nan,nan,337.54,355.96,56.09,2400416,240.00,41.60,239.76,41.53,16.00,35.02,22.00,20.00,100.00,337.70,59.90,17.62,10.21
239.93,41.40,355.60,20.29,23.11,1.89,nan,nan,nan,368.61,355.88,55.84,2402416,240.20,41.60,239.69,41.39,40.00,35.02,44.00,20.00,100.00,331.50,59.40,17.46,10.33
240.09,41.37,369.08,12.94,23.11,1.89,nan,nan,nan,382.09,355.88,55.84,2404416,240.40,41.60,239.84,41.36,19.00,35.02,46.00,20.00,100.00,330.00,58.10,10.99,6.84
240.14,41.36,380.24,12.41,23.11,1.89,nan,nan,nan,393.25,355.88,55.84,2406416,240.60,41.60,239.90,41.35,21.00,35.02,20.00,20.00,100.00,334.50,57.70,10.49,6.63
236.62,41.81,29.38,9.00,9.32,0.73,224.28,32.30,128.04,40.37,344.19,29.36,2366418,236.60,41.80,236.57,41.80,20.00,34.50,100.00,20.00,100.00,351.89,21.38,3.28,8.38
237.00,41.80,80.00,8.00,22.77,1.79,nan,nan,nan,80.00,341.22,35.86,2370418,237.00,41.80,237.00,41.80,8.00,34.50,20.00,20.00,100.00,358.03,18.98,2.60,7.57
237.20,41.80,80.00,8.00,22.77,1.79,nan,nan,nan,80.00,342.94,39.40,2372418,237.20,41.80,237.20,41.80,8.00,34.50,20.00,20.00,100.00,3.28,19.72,2.70,7.53
237.40,41.80,100.00,4.90,22.77,1.79,nan,nan,nan,100.00,346.60,43.66,2374418,237.40,41.80,237.40,41.80,8.00,34.50,20.00,20.00,100.00,5.61,18.56,1.56,4.64
237.60,41.80,100.00,4.90,22.77,1.79,nan,nan,nan,100.00,350.95,48.29,2376418,237.60,41.80,237.60,41.80,8.00,34.50,20.00,20.00,100.00,1.10,19.96,1.67,4.60
238.02,41.81,100.22,34.40,22.77,1.79,nan,nan,nan,127.07,354.78,52.72,2378418,237.80,41.80,237.80,41.80,26.00,34.50,67.00,20.00,100.00,5.51,16.45,9.74,32.99
238.23,41.81,100.08,46.97,22.77,1.79,nan,nan,nan,131.23,357.43,56.12,2380418,238.00,41.80,238.00,41.80,33.00,34.50,100.00,20.00,100.00,2.34,16.61,13.43,45.01
238.44,41.80,99.68,62.64,22.77,1.79,nan,nan,nan,186.12,358.81,57.83,2382418,238.20,41.80,238.20,41.80,81.00,34.50,100.00,20.00,100.00,5.26,17.84,19.19,59.63
238.64,41.80,119.74,70.94,22.77,1.79,nan,nan,nan,210.79,359.09,57.99,2384418,238.40,41.80,238.40,41.80,73.00,34.50,100.00,20.00,100.00,4.99,16.19,19.77,68.13
238.84,41.80,221.98,23.23,22.77,1.79,nan,nan,nan,234.25,358.33,57.48,2386418,238.60,41.80,238.60,41.80,42.00,34.50,100.00,20.00,100.00,3.48,18.52,7.38,22.02
239.04,41.81,242.02,23.14,22.77,1.79,nan,nan,nan,254.31,356.66,57.42,2388418,238.80,41.80,238.80,41.80,38.00,34.50,100.00,20.00,100.00,4.55,13.79,5.52,22.47
239.24,41.81,263.75,22.56,22.77,1.79,nan,nan,nan,276.17,355.84,57.05,2390418,239.00,41.80,239.00,41.80,37.00,34.50,20.00,20.00,100.00,3.38,16.50,6.41,21.63
239.19,41.79,259.86,12.13,22.77,1.79,nan,nan,nan,272.28,355.84,57.05,2392418,239.20,41.80,238.95,41.78,21.00,34.50,36.00,20.00,100.00,353.60,39.70,7.75,9.33
239.35,41.79,274.03,14.08,23.11,1.89,nan,nan,nan,286.63,355.84,57.05,2394418,239.40,41.80,239.10,41.78,21.00,35.02,56.00,20.00,100.00,355.40,44.00,9.78,10.13
239.39,41.77,294.32,12.79,23.11,1.89,nan,nan,nan,306.92,355.84,57.05,2396418,239.60,41.80,239.15,41.76,23.00,35.02,53.00,20.00,100.00,353.20,54.80,10.45,7.37
239.58,41.74,316.19,15.90,23.11,1.89,nan,nan,nan,328.79,355.84,57.05,2398418,239.80,41.80,239.33,41.73,31.00,35.02,26.00,20.00,200.00,348.20,62.20,14.06,7.41
239.83,41.69,339.26,11.83,23.11,1.89,nan,nan,nan,351.86,355.84,57.05,2400418,240.00,41.80,239.58,41.68,20.00,35.02,20.00,20.00,200.00,338.70,62.70,10.51,5.43
239.91,41.63,349.05,12.94,23.11,1.89,nan,nan,nan,361.87,355.98,56.38,2402418,240.20,41.80,239.67,41.62,24.00,35.02,28.00,20.00,200.00,335.80,61.70,11.40,6.14
240.01,41.55,362.81,12.41,23.11,1.89,nan,nan,nan,375.73,355.96,56.09,2404418,240.40,41.80,239.76,41.54,21.00,35.02,45.00,20.00,100.00,331.50,59.40,10.68,6.32
236.73,42.02,27.97,7.21,20.81,1.64,nan,nan,nan,45.73,349.55,31.46,2366420,236.60,42.00,236.60,42.00,12.00,31.52,39.00,20.00,100.00,359.17,16.93,2.10,6.90
237.00,42.00,80.00,8.00,22.77,1.79,nan,nan,nan,80.00,347.96,35.98,2370420,237.00,42.00,237.00,42.00,8.00,34.50,38.00,20.00,100.00,6.17,17.96,2.47,7.61
237.20,42.00,80.00,8.00,22.77,1.79,nan,nan,nan,80.00,348.44,38.68,2372420,237.20,42.00,237.20,42.00,8.00,34.50,34.00,20.00,100.00,359.35,19.37,2.65,7.55
237.40,42.00,100.00,4.90,22.77,1.79,nan,nan,nan,100.00,350.22,42.33,2374420,237.40,42.00,237.40,42.00,8.00,34.50,39.00,20.00,100.00,5.63,18.31,1.54,4.65
238.02,42.01,100.11,33.26,22.77,1.79,nan,nan,nan,125.71,355.68,51.29,2378420,237.80,42.00,237.80,42.00,25.00,34.50,100.00,20.00,100.00,1.81,16.91,9.68,31.83
238.23,42.01,100.28,46.97,22.77,1.79,nan,nan,nan,142.36,357.91,55.16,2380420,238.00,42.00,238.00,42.00,64.00,34.50,100.00,20.00,100.00,5.30,15.42,12.49,45.28
238.44,42.00,100.23,62.07,22.77,1.79,nan,nan,nan,185.70,359.13,57.49,2382420,238.20,42.00,238.20,42.00,68.00,34.50,100.00,20.00,100.00,2.55,18.97,20.18,58.69
238.64,42.00,117.59,72.99,22.77,1.79,nan,nan,nan,210.49,359.20,58.30,2384420,238.40,42.00,238.40,42.00,72.00,34.50,100.00,20.00,100.00,5.91,15.06,18.97,70.49
238.84,42.01,221.91,23.40,22.77,1.79,nan,nan,nan,233.87,358.14,58.42,2386420,238.60,42.00,238.60,42.00,41.00,34.50,100.00,20.00,100.00,2.87,19.36,7.76,22.08
239.04,42.01,242.24,32.82,22.77,1.79,nan,nan,nan,254.03,356.17,58.91,2388420,238.80,42.00,238.80,42.00,36.00,34.50,100.00,20.00,100.00,5.82,14.03,7.96,31.84
239.25,42.01,265.06,23.47,22.77,1.79,nan,nan,nan,276.76,355.59,59.17,2390420,239.00,42.00,239.00,42.00,38.00,34.50,32.00,20.00,100.00,2.82,15.37,6.22,22.63
